Date,RAM.LS,SON.LS,PSI20.LS,IBS.LS,RENE.LS,MAR.LS,CTT.LS,NBA.LS,SEM.LS,MRL.LS,PHR.LS,SCT.LS,SLBEN.LS,GALP.LS,EDP.LS,EGL.LS,SNC.LS,SCP.LS,NVG.LS,EDPR.LS,JMT.LS,COR.LS,ESON.LS
2024-08-30,5.152587413787842,0.870344877243042,6760.14990234375,6.289736747741699,2.1247787475585938,1.4730181694030762,4.222782611846924,5.0680694580078125,13.562390327453612,10.573094367980955,0.0456000007688999,4.527246475219727,3.4100000858306885,17.83098030090332,3.417874336242676,2.8568689823150635,2.440903663635254,0.8999999761581421,3.3204948902130127,14.188166618347168,15.746140480041504,8.198243141174316,6.050000190734863
2024-09-30,5.182719230651856,0.8712628483772278,6792.8701171875,6.324679851531982,2.169700384140014,1.6185014247894287,4.151850700378418,5.024752616882324,13.562390327453612,10.695817947387695,0.0441999994218349,4.9306640625,3.259999990463257,15.96804141998291,3.693393468856812,2.38941502571106,2.4216842651367188,1.0,3.318695306777954,15.404013633728027,16.592708587646484,8.079560279846191,5.949999809265137
2024-10-31,5.258049488067627,0.8345394730567932,6532.77001953125,6.429509162902832,2.061889171600342,1.600316047668457,4.043089866638184,5.111386299133301,13.862942695617676,9.723470687866213,0.0408000014722347,4.9306640625,3.200000047683716,14.894000053405762,3.25220274925232,2.3838279247283936,2.383244752883911,1.0199999809265137,3.1819159984588623,12.138873100280762,16.809053421020508,7.650475978851318,5.400000095367432
2024-11-29,5.4539079666137695,0.8657544255256653,6418.33984375,6.551809310913086,2.210129499435425,1.5275743007659912,4.222782611846924,5.024752616882324,12.942502975463867,9.031994819641112,0.0416000001132488,4.661718368530273,3.3399999141693115,14.383255004882812,3.08112907409668,2.430387020111084,2.306365966796875,0.9850000143051147,3.0865306854248047,10.864192962646484,17.345212936401367,7.595699310302734,5.099999904632568
2024-12-31,5.830787658691406,0.8391299247741699,6377.259765625,6.534337997436523,2.1063952445983887,1.5866769552230835,5.107060432434082,5.111386299133301,13.318193435668944,9.771849632263184,0.046399999409914,4.885839462280273,3.25,14.767486572265623,2.7831006050109863,2.7134668827056885,2.171827793121338,0.9100000262260436,3.23050856590271,9.844449043273926,17.354618072509766,7.349204540252685,4.420000076293945
2025-01-31,5.931899547576904,0.8271948099136353,6524.2900390625,7.425384044647217,2.1941616535186768,1.5912233591079712,5.570478439331055,5.154702663421631,14.10714054107666,10.031278610229492,0.0498000010848045,4.706543445587158,3.200000047683716,15.008211135864258,2.733579158782959,2.6873936653137207,2.114168643951416,0.9700000286102296,3.3040804862976074,8.859024047851562,17.918994903564453,7.714382171630859,4.5
2025-02-28,6.016159057617188,0.930938482284546,6800.10009765625,7.4603271484375,2.258831739425659,1.6275941133499146,6.582433223724365,6.324257850646973,14.125925064086914,9.810282707214355,0.0522000007331371,4.841015815734863,3.130000114440918,14.71656608581543,2.8002078533172607,2.7842366695404053,2.440903663635254,0.9700000286102296,3.049488306045532,8.4177885055542,19.5274715423584,7.486145973205566,4.800000190734863
2025-03-31,6.2183837890625,0.9750065803527832,6865.6201171875,7.6350417137146,2.5359888076782227,1.7094284296035769,7.074224472045898,6.237623691558838,14.351338386535645,10.021671295166016,0.0529999993741512,4.482421875,3.299999952316284,15.026727676391602,2.802008628845215,3.1660218238830566,2.3255856037139893,0.959999978542328,3.0644643306732178,7.559831619262695,18.436342239379883,7.303557395935059,4.599999904632568
2025-04-30,6.281578540802002,1.0282554626464844,6992.33984375,8.12424373626709,2.674567461013794,1.6503260135650637,7.34849214553833,6.8007426261901855,15.487798690795898,9.58928680419922,0.0478000007569789,4.885839462280273,3.701499938964844,12.62411880493164,3.1297502517700195,3.251690626144409,2.4308133125305176,0.949999988079071,3.1318564414978027,8.185223579406738,20.054224014282227,6.947508811950684,4.599999904632568
2025-05-30,6.370239734649658,1.1808631420135498,7388.4501953125,8.718274116516113,2.8082642555236816,1.9276533126831048,7.180483818054199,8.533415794372559,16.549123764038086,10.713658332824709,0.0553999990224838,5.289258003234863,5.820000171661377,13.33415985107422,3.3533034324646,4.181010723114014,2.332702875137329,1.0399999618530271,3.2235844135284424,8.765278816223145,21.41135025024414,7.332338809967041,4.300000190734863
2025-06-30,6.42362117767334,1.1692479848861694,7456.27001953125,9.079291343688965,2.889455556869507,2.0388641357421875,7.326034545898437,7.949999809265137,16.263500213623047,10.772632598876951,0.0610000006854534,5.689687252044678,5.260000228881836,14.781976699829102,3.517624855041504,3.701436042785645,2.3910202980041504,0.949999988079071,3.081216096878052,9.394911766052246,20.754323959350582,7.522295951843262,4.300000190734863
2025-07-31,6.45920991897583,1.2234516143798828,7711.919921875,8.779149055480957,2.841695785522461,2.077333450317383,7.180483818054199,7.900000095367432,16.711475372314453,12.669638633728027,0.063799999654293,5.355000019073486,5.539999961853027,15.869027137756348,3.6169822216033936,4.334094047546387,2.4687769412994385,0.9700000286102296,2.99804425239563,10.21293830871582,20.677026748657227,7.408321857452393,4.099999904632568
2025-08-29,6.904058933258057,1.2370024919509888,7760.080078125,8.929220199584961,2.8560237884521484,2.260061740875244,7.122263908386231,7.900000095367432,17.198406219482422,12.708953857421877,0.0610000006854534,5.833125114440918,5.579999923706055,16.06235694885254,3.6179373264312735,4.8751325607299805,2.89643931388855,1.0199999809265137,3.2069404125213623,9.955135345458984,20.42580986022949,7.170875549316406,4.099999904632568
2025-09-30,7.09979248046875,1.2950778007507324,7957.6201171875,9.379432678222656,2.922887086868286,2.1831233501434326,7.034933567047119,7.849999904632568,17.782724380493164,12.315792083740234,0.0627999976277351,5.9765625,6.340000152587891,15.57855224609375,3.8567769527435294,4.91853141784668,2.89643931388855,0.949999988079071,3.1643877029418945,11.10533046722412,20.00067710876465,6.8384504318237305,4.119999885559082
2025-10-31,7.2580647468566895,1.3686397075653076,8426.9599609375,9.473227500915527,3.118701696395874,2.4043209552764893,7.326034545898437,8.600000381469727,17.626907348632812,13.84912395477295,0.0802000015974044,5.880937576293945,6.380000114440918,16.83160972595215,4.117588996887207,5.786507606506348,2.877000093460083,1.0,2.9052016735076904,12.572820663452148,21.58526992797852,6.914433479309082,4.039999961853027
2025-11-28,7.2580647468566895,1.4363940954208374,8110.740234375,9.42633056640625,3.1664609909057617,2.2985310554504395,6.840866565704346,8.800000190734863,16.4193172454834,12.827385902404783,0.0751999989151954,6.12000036239624,5.940000057220459,16.802581787109375,3.674303531646729,4.577127456665039,2.89643931388855,1.0199999809265137,2.9400177001953125,11.373048782348633,19.74946022033692,6.392051696777344,3.900000095367432
2025-12-31,7.161290645599365,1.5602879524230957,8263.650390625,9.285637855529783,3.1315836906433105,2.4524073600769043,7.209593772888184,8.75,20.35371971130371,12.3878173828125,0.0630000010132789,6.167812347412109,6.460000038146973,14.156163215637209,3.7402231693267822,4.771939754486084,2.721486568450928,1.0099999904632568,3.036729097366333,11.93822956085205,19.57554054260254,6.278077602386475,3.119999885559082
2026-01-30,7.103226184844971,1.7132192850112915,8662.1904296875,9.989095687866213,3.350745916366577,2.356234550476074,6.588579177856445,9.449999809265137,21.81451416015625,12.587621688842772,0.0662000030279159,6.31125020980835,6.519999980926514,16.188148498535156,4.124276638031006,4.297446250915527,2.7409255504608154,1.0199999809265137,3.088952779769897,12.691805839538574,19.237363815307617,6.354060649871826,3.400000095367432
2026-02-27,7.18064546585083,1.9503599405288696,9276.08984375,10.739450454711914,3.750108003616333,2.365851879119873,6.918493270874023,9.0,23.129228591918945,14.98526382446289,0.0773999989032745,6.980625152587891,6.78000020980835,17.6298885345459,4.314392566680908,5.0197954177856445,2.877000093460083,0.9800000190734864,3.322993993759156,13.247072219848633,21.50797271728516,6.477532386779785,3.859999895095825
2026-03-31,7.200000286102295,1.8525999784469604,9131.5595703125,10.12978744506836,3.638091802597046,2.356234550476074,5.851124286651611,9.0,21.619741439819336,13.986246109008787,0.0741999968886375,6.980625152587891,6.320000171661377,20.32952690124512,4.322990894317627,4.270442485809326,2.89643931388855,0.975000023841858,3.253361940383911,13.5742826461792,19.86540412902832,6.164103031158447,3.400000095367432
2026-04-30,7.179999828338623,1.885509133338928,9344.9599609375,11.255319595336914,3.6770541667938232,2.423555612564087,6.219851493835449,8.9399995803833,22.593605041503903,15.364891052246094,0.0775000005960464,6.980625152587891,8.020000457763672,19.313533782958984,4.435723304748535,4.6523518562316895,2.857560873031616,0.9800000190734864,3.2359538078308105,14.060141563415527,19.768783569335938,6.097618579864502,3.9800000190734863
2026-05-29,6.880000114440918,1.9079999923706048,9076.5302734375,11.067730903625488,3.539999961853028,2.211975336074829,6.065000057220459,8.960000038146973,23.129228591918945,15.210000038146973,0.0729999989271164,6.693749904632568,7.260000228881836,18.33121681213379,4.367000102996826,4.751999855041504,2.9200000762939453,1.0,3.290112018585205,14.170000076293944,18.15999984741211,6.539999961853027,3.5
2026-06-30,6.820000171661377,2.015000104904175,9132.58984375,9.850000381469728,3.775000095367432,2.3299999237060547,5.784999847412109,8.399999618530273,20.299999237060547,15.3100004196167,0.0769999995827674,7.5,6.880000114440918,18.341053009033203,4.580999851226807,4.664000034332275,2.859999895095825,0.975000023841858,3.2260000705718994,14.170000076293944,16.760000228881836,6.389999866485596,3.759999990463257
2026-07-31,6.739999771118164,2.039999961853028,9116.0400390625,9.609999656677246,3.4549999237060547,2.3499999046325684,6.159999847412109,7.400000095367432,20.100000381469727,15.239999771118164,0.0891999974846839,7.199999809265137,6.71999979019165,19.3690185546875,4.46999979019165,4.631999969482422,2.9800000190734863,0.9900000095367432,3.259999990463257,13.449999809265137,17.360000610351562,6.619999885559082,3.380000114440918
2026-08-31,6.820000171661377,2.005000114440918,9437.1796875,10.300000190734863,3.505000114440918,2.3499999046325684,6.554999828338623,7.059999942779541,21.200000762939453,13.5,0.0900000035762786,7.199999809265137,6.559999942779541,21.39999961853028,4.677999973297119,4.75,2.9800000190734863,0.9700000286102296,3.247999906539917,13.65999984741211,18.0,7.019999980926514,3.0
