Date,ASELS.IS,YGGYO.IS,ECOGR.IS,TRGYO.IS,GRSEL.IS,GMTAS.IS,BMSTL.IS,EGEGY.IS,DOCO.IS,AGESA.IS,AKSGY.IS,BAHKM.IS,ENKAI.IS,TBORG.IS,FZLGY.IS,ENERY.IS,GLYHO.IS,MAGEN.IS,ENJSA.IS,ZRGYO.IS,RGYAS.IS,SAFKR.IS,PCILT.IS,PINSU.IS,KUYAS.IS
2024-09-30,59.07798767089844,51.03212738037109,,45.47850799560547,132.88829040527344,4.88867712020874,12.053250312805176,,5117.7373046875,112.37730407714844,6.018267154693604,45.31999969482422,41.73609161376953,113.55201721191406,4.0678558349609375,3.388970375061035,5.893596649169922,8.815999984741211,54.19281768798828,9.763193130493164,112.49810791015624,8.49524974822998,16.133543014526367,7.28000020980835,16.625
2024-10-31,60.67333984375,46.27378463745117,,42.590126037597656,138.5716094970703,4.379836559295654,12.058119773864746,,5285.1630859375,97.23887634277344,5.710355758666992,43.15999984741211,43.37605285644531,123.1644058227539,4.645343780517578,3.8226301670074463,5.448302745819092,8.168000221252441,50.53423309326172,11.330859184265137,102.2170867919922,9.12093734741211,16.9998722076416,6.380000114440918,17.725000381469727
2024-11-29,69.36162567138672,52.516380310058594,,51.89213943481445,176.7880096435547,4.693701267242432,14.25,,5912.3857421875,130.20907592773438,6.606098175048828,43.5,48.323577880859375,120.46935272216795,5.902080059051514,4.384781360626221,5.2465128898620605,7.619999885559082,57.16542053222656,13.06719970703125,123.47111511230467,11.16543674468994,15.608647346496582,6.630000114440918,17.200000762939453
2024-12-31,72.40774536132812,54.39352416992188,,57.184513092041016,193.9605407714844,4.998054504394531,14.470000267028809,,6547.10498046875,151.10568237304688,6.997985363006592,49.31999969482422,44.77647399902344,130.17156982421875,6.919680118560791,4.123782634735107,5.822107791900635,7.699999809265137,53.87269592285156,13.414467811584473,130.48989868164062,11.183061599731444,16.407480239868164,6.690000057220459,20.700000762939453
2025-01-31,88.58712768554688,60.19956970214844,,53.41706085205078,192.0745391845703,5.250097274780273,15.9399995803833,14.872121810913086,7236.7998046875,130.58058166503906,6.6900739669799805,46.0,44.86860275268555,117.86412048339844,7.835519790649414,3.647560119628906,5.822107791900635,9.199999809265137,56.06784057617188,14.704319953918455,115.66149139404295,10.513312339782717,15.833038330078123,6.630000114440918,22.18000030517578
2025-02-28,93.33108520507812,61.37825012207031,,48.214393615722656,225.82406616210932,5.521162509918213,18.989999771118164,15.920988082885742,8196.3759765625,132.80953979492188,6.307517528533936,46.97999954223633,44.75804138183594,120.19983673095705,7.810080051422119,3.576889514923096,5.686480045318604,10.383999824523926,53.09524154663086,18.127391815185547,111.7072525024414,12.989624977111816,14.253324508666992,6.619999885559082,24.020000457763672
2025-03-28,119.74742889404295,67.839111328125,,54.44862747192383,226.2211151123047,6.362889766693115,22.01000022888184,15.00075626373291,7174.32763671875,123.87191009521484,6.47546911239624,42.31999969482422,58.64243316650391,150.02520751953125,8.613984107971191,3.2798635959625244,7.323947906494141,11.199999809265137,52.31779098510742,19.51646423339844,105.08390808105467,13.280437469482422,10.20530891418457,5.769999980926514,38.0
2025-04-30,134.82821655273438,71.38863372802734,,55.031681060791016,287.8636474609375,6.496044158935547,22.8799991607666,17.395336151123047,6052.32421875,130.36090087890625,5.673033237457275,41.13999938964844,60.86699295043945,154.06781005859375,9.031200408935549,4.037521839141846,7.294175624847412,10.640000343322754,51.94227981567383,24.030946731567383,108.24729919433594,18.32999992370605,11.16570281982422,5.449999809265137,39.400001525878906
2025-05-30,129.43508911132812,78.57508850097656,,55.43533706665039,268.010986328125,7.962306022644043,28.975000381469727,18.8004207611084,7676.60595703125,137.04359436035156,5.751317977905273,40.97999954223633,57.34811782836914,150.2947235107422,8.959967613220215,4.864964962005615,7.02622652053833,13.576000213623049,51.17489242553711,24.98345375061035,120.30772399902344,17.801250457763672,10.92336082458496,5.75,49.0
2025-06-30,150.6081085205078,78.71786499023438,,63.50749588012695,283.89312744140625,8.519319534301758,22.64999961853028,22.83756256103516,8396.287109375,152.9270782470703,6.179810047149658,42.119998931884766,63.5132942199707,153.52879333496094,9.031200408935549,6.769079685211182,8.068251609802246,13.104000091552734,56.11492919921875,24.13016700744629,134.93841552734375,17.906999588012695,12.485122680664062,6.170000076293945,64.19999694824219
2025-07-31,186.7620391845703,83.04877471923828,,69.30249786376953,299.6276550292969,11.150213241577148,27.64999961853028,24.321807861328125,9250.3681640625,168.4231719970703,6.684478759765625,55.04999923706055,66.52407836914062,151.82192993164062,8.685215950012207,8.5336275100708,8.862175941467285,17.479999542236328,62.110111236572266,23.99125862121582,135.4326934814453,19.35224914550781,15.303475379943848,8.5,56.900001525878906
2025-08-29,183.06675720214844,93.23355102539062,,67.44999694824219,332.9749450683594,10.84186553955078,32.75,27.705883026123047,10922.482421875,164.5491485595703,7.408154487609863,56.29999923706055,69.91719818115234,171.49813842773438,12.029999732971191,10.999317169189451,8.911795616149902,20.34000015258789,75.77912902832031,22.93953514099121,141.46290588378906,19.581375122070312,20.590131759643555,11.829999923706056,56.20000076293945
2025-09-30,214.72640991210932,130.0225067138672,,71.01249694824219,366.32220458984375,17.446453094482422,35.0,26.34037971496582,10817.5068359375,178.20509338378906,7.455764770507812,49.29999923706055,67.28872680664062,160.3790283203125,14.630000114440918,9.5220947265625,8.260000228881836,22.520000457763672,76.30670928955078,22.92095947265625,146.20799255371094,19.950000762939453,25.330039978027344,11.529999732971191,52.400001525878906
2025-10-31,203.34092712402344,130.87916564941406,,72.95999908447266,339.69415283203125,20.539867401123047,36.150001525878906,27.844411849975582,10127.666015625,203.38624572753903,7.531940937042236,57.79999923706055,75.16739654541016,183.9364624023437,14.479999542236328,9.751663208007812,11.68000030517578,29.57999992370605,79.13643646240234,23.02044105529785,154.11647033691406,25.440000534057617,22.00927734375,13.869999885559082,50.900001525878906
2025-11-28,183.3999938964844,122.40771484375,21.71999931335449,68.97000122070312,308.58660888671875,22.6286678314209,54.25,23.926008224487305,9350.3447265625,209.77838134765625,7.027272701263428,60.04999923706055,76.8119888305664,150.76759338378906,11.770000457763672,10.011174201965332,11.720000267028809,31.479999542236328,76.88224792480469,22.085298538208008,140.27662658691406,25.200000762939453,20.090614318847656,13.739999771118164,42.43999862670898
2025-12-31,231.6999969482422,122.12216186523438,22.299999237060547,70.29999542236328,318.541015625,22.350160598754883,45.47499847412109,26.043529510498047,10332.6181640625,214.23350524902344,7.170103549957275,68.30000305175781,76.2799072265625,159.24827575683594,12.880000114440918,9.57200050354004,11.949999809265137,38.119998931884766,86.66638946533203,23.318891525268555,137.8000030517578,23.479999542236328,20.42268943786621,11.170000076293944,53.5
2026-01-30,303.25,132.8780517578125,24.86000061035156,79.37250518798828,378.516357421875,24.600000381469727,51.0,31.683656692504883,10270.1328125,243.3371124267578,8.331792831420898,97.5500030517578,95.64522552490234,157.0809783935547,12.600000381469728,9.901381492614746,14.6899995803833,41.29999923706055,100.43132781982422,23.696928024291992,161.6999969482422,29.5,20.95770263671875,11.520000457763672,53.95000076293945
2026-02-27,322.0,138.77951049804688,25.3799991607666,80.84500122070312,360.5984191894531,26.21999931335449,37.20000076293945,28.26000022888184,11207.4169921875,218.5917816162109,7.827125072479248,113.0,99.40847778320312,155.0079345703125,12.93000030517578,10.00119400024414,16.020000457763672,49.7599983215332,103.02125549316406,22.68219757080078,167.60000610351562,25.959999084472656,24.05708122253418,9.949999809265137,73.5999984741211
2026-03-31,320.25,199.8881683349609,33.5,81.12999725341797,308.08892822265625,26.420000076293945,42.25,29.03180694580078,8288.08984375,228.1999969482422,8.446057319641113,129.89999389648438,91.34436798095705,134.56007385253906,14.859999656677246,8.883295059204102,13.869999885559082,52.45000076293945,109.83177947998048,22.76178359985352,157.3000030517578,29.39999961853028,26.80593490600586,11.489999771118164,76.6500015258789
2026-04-30,420.25,240.0,37.58000183105469,93.0999984741211,297.63677978515625,42.619998931884766,45.25,30.35773277282715,9102.90234375,240.8999938964844,8.949999809265137,120.0,104.5999984741211,135.1254425048828,14.789999961853027,8.883295059204102,15.300000190734863,64.05000305175781,122.8000030517578,21.766950607299805,185.5,24.31999969482422,26.916627883911133,11.739999771118164,83.0999984741211
2026-05-29,380.25,240.1999969482422,39.0,89.8499984741211,316.5,45.0,40.82500076293945,29.486974716186523,10147.6611328125,230.6000061035156,9.229999542236328,107.5,100.5,128.5293731689453,13.800000190734863,8.793464660644531,15.100000381469728,61.09999847412109,109.8000030517578,16.305316925048828,192.1999969482422,22.81999969482422,33.90867614746094,11.399999618530272,76.5999984741211
2026-06-30,345.0,236.0,40.220001220703125,100.0,306.0,45.34000015258789,45.45000076293945,29.0,11487.3525390625,250.25,9.399999618530272,114.3000030517578,90.5,123.7236557006836,13.739999771118164,10.729823112487791,18.209999084472656,31.36000061035156,102.4000015258789,18.049999237060547,193.3999938964844,22.18000030517578,29.25960922241211,10.970000267028809,73.1500015258789
2026-07-31,342.25,211.5,36.31999969482422,93.75,356.0,45.119998931884766,43.0,28.940000534057617,11082.5,242.8999938964844,9.300000190734863,121.5,87.5999984741211,122.59290313720705,11.100000381469728,9.192713737487791,16.280000686645508,36.900001525878906,108.9000015258789,18.700000762939453,200.3999938964844,19.51000022888184,30.440324783325195,10.449999809265137,70.9000015258789
2026-08-31,386.25,233.8999938964844,34.68000030517578,96.5,300.0,43.68000030517578,43.560001373291016,29.600000381469727,11400.0,261.25,10.010000228881836,161.1999969482422,87.4000015258789,151.7098846435547,9.40999984741211,9.880000114440918,16.549999237060547,34.7599983215332,110.0999984741211,19.520000457763672,215.3999938964844,17.950000762939453,33.84000015258789,10.699999809265137,65.5
