Date,CABK.MC,ISUR.MC,BKT.MC,YGOP.MC,BBVA.MC,YEPSA.MC,SAN.MC,ACS.MC,UNI.MC,^IBEX,SAB.MC,MAP.MC,IBE.MC,R4.MC,CBAV.MC,ELE.MC,CAF.MC,YHSP.MC,XBBDC.MC,ENO.MC,AENA.MC,IDR.MC,HOME.MC,NTH.MC,YVIT.MC
2025-06-30,6.98851490020752,11.829082489013672,10.599452018737791,15.75,12.409725189208984,5.699999809265137,6.854221820831299,56.27967834472656,1.8325284719467163,13991.900390625,2.2158799171447754,3.319695234298706,15.35824203491211,15.434074401855469,40.215702056884766,25.733720779418945,44.26164245605469,7.599999904632568,1.2730510234832764,21.3355770111084,21.70709228515625,36.40142059326172,15.059576034545898,1.5819956064224243,15.579998970031738
2025-07-31,7.839984893798828,13.069229125976562,11.957865715026855,15.899999618530272,13.916383743286133,5.699999809265137,7.350706100463867,59.22834777832031,2.1065852642059326,14397.0,2.6569244861602783,3.4172770977020264,14.84838581085205,17.266870498657227,42.55269241333008,24.25994110107422,51.85519409179688,9.0,1.3617615699768066,23.55290031433105,22.602771759033203,36.13162612915039,15.47638702392578,1.6147267818450928,15.899999618530272
2025-08-29,8.10606861114502,13.260021209716797,12.19223976135254,16.100000381469727,14.724370002746582,6.300000190734863,7.95936393737793,63.297847747802734,2.165050745010376,14935.7998046875,2.716275215148926,3.58182692527771,15.544631004333496,19.003204345703125,44.6949348449707,24.920270919799805,50.48801803588867,9.0,1.5446854829788208,22.17323303222656,23.69962310791016,34.28229141235352,15.440142631530762,1.667959451675415,15.899999618530272
2025-09-30,8.501394271850586,13.260021209716797,12.823614120483398,16.399999618530273,15.532356262207031,6.300000190734863,8.655807495117188,66.68091583251953,2.1913933753967285,15475.0,2.762313842773437,3.855438709259033,15.57363986968994,18.906742095947266,40.99469757080078,26.039958953857425,51.46457290649414,9.0,1.851854681968689,23.897817611694336,22.291439056396484,37.881534576416016,15.711974143981934,1.8542739152908323,16.0
2025-10-31,8.706659317016602,13.450812339782717,12.503145217895508,16.399999618530273,16.573232650756836,6.300000190734863,8.720667839050293,69.81884002685547,2.200798511505127,16032.599609375,2.7146012783050537,3.666014909744263,16.985469818115234,19.003204345703125,40.99469757080078,29.75311851501465,53.51534271240234,9.0,1.8899530172348025,27.88899803161621,22.559663772583008,47.68499755859375,15.639487266540527,1.956724762916565,16.299999237060547
2025-11-28,9.308343887329102,13.546208381652832,13.259958267211914,16.600000381469727,17.975322723388672,6.300000190734863,9.132691383361816,78.10492706298828,2.379495859146118,16371.599609375,2.626709461212158,3.883398294448853,17.585012435913086,18.953845977783203,44.01331329345703,29.915809631347656,53.02706527709961,9.0,2.0457704067230225,29.1208438873291,22.473447799682617,45.736236572265625,16.654329299926758,1.956724762916565,16.399999618530273
2025-12-31,10.110819816589355,13.832395553588867,13.841792106628418,16.899999618530273,19.41315460205078,6.300000190734863,9.949820518493652,83.20405578613281,2.612743139266968,17307.80078125,2.8763272762298584,4.169687271118164,17.855775833129883,19.94102668762207,48.39516830444336,29.312896728515625,57.519229888916016,9.0,2.189958572387696,24.180362701416016,22.818309783935547,48.26167297363281,17.21611976623535,2.040187120437622,16.399999618530273
2026-01-30,10.798104286193848,14.839634895324709,14.100929260253906,16.700000762939453,20.768688201904297,6.300000190734863,10.651347160339355,93.26910400390624,2.714318037033081,17880.900390625,2.825040817260742,3.756808280944824,18.54889869689941,18.657691955566406,52.19277572631836,30.229167938232425,54.98017883300781,9.0,2.6640853881835938,26.603343963623047,25.1269645690918,54.286922454833984,18.21284294128418,2.5199999809265137,16.5
2026-02-27,10.18342113494873,16.108814239501953,13.861351013183594,17.0,19.12268447875977,6.300000190734863,10.66122817993164,108.00098419189452,2.5393829345703125,18360.80078125,2.742127180099488,3.846395254135132,19.65154266357422,19.151281356811523,50.829532623291016,33.61281204223633,57.71453857421875,9.0,2.7563750743865967,28.48238945007324,25.5484619140625,62.39019393920898,18.10220718383789,2.4719083309173584,16.700000762939453
2026-03-31,9.839778900146484,15.132522583007812,13.232215881347656,17.100000381469727,17.67032814025879,8.550000190734863,9.37674331665039,103.2710189819336,2.371971845626831,17049.599609375,2.601088762283325,3.7139620780944815,19.35260581970215,19.25,46.642425537109375,35.08100509643555,56.83563995361328,9.050000190734863,2.430576801300049,33.229454040527344,24.446821212768555,46.9691276550293,15.689846992492676,2.433435201644897,17.5
2026-04-30,10.84000015258789,15.767111778259276,14.013782501220703,17.299999237060547,18.809999465942383,8.649999618530273,10.380000114440918,120.81131744384766,2.698446989059448,17781.0,2.8190572261810303,4.056729316711426,19.55353164672852,19.39999961853028,54.33501434326172,37.1325798034668,62.49967193603516,9.050000190734863,2.8580448627471924,37.43258285522461,23.239999771118164,48.53012466430664,15.803815841674805,2.480778217315674,17.100000381469727
2026-05-29,11.600000381469728,16.548147201538086,14.310580253601074,17.200000762939453,20.11000061035156,9.5,10.727999687194824,122.48651885986328,2.807869911193848,18362.900390625,2.900000095367432,4.021999835968018,19.11734771728516,19.0,56.47725677490234,34.867095947265625,60.93718338012695,9.050000190734863,2.683830738067627,40.64674377441406,24.89999961853028,56.55385208129883,15.138992309570312,2.5003890991210938,18.0
2026-06-30,12.385000228881836,16.700000762939453,14.640000343322754,17.5,21.8700008392334,10.399999618530272,12.083999633789062,128.6999969482422,3.046255350112915,19471.900390625,3.0989999771118164,4.329999923706055,21.41143035888672,19.100000381469727,57.59999847412109,38.775787353515625,62.01139450073242,9.25,2.7178943157196045,39.75,26.65999984741211,47.64522552490234,16.450000762939453,2.529805421829224,18.0
2026-07-31,12.5649995803833,16.399999618530273,15.93000030517578,17.399999618530273,24.200000762939453,10.399999618530272,12.317999839782717,110.3000030517578,3.24946928024292,19782.900390625,3.325000047683716,4.434000015258789,20.64999961853028,19.450000762939453,59.59999847412109,42.36000061035156,68.4000015258789,9.300000190734863,3.1781582832336426,34.20000076293945,26.68000030517578,56.79999923706055,15.84000015258789,2.559999942779541,18.0
2026-08-31,13.15999984741211,16.700000762939453,16.665000915527344,17.399999618530273,25.030000686645508,10.399999618530272,12.663999557495115,102.0999984741211,3.448775291442871,19974.099609375,3.632999897003174,4.46999979019165,20.07999992370605,19.39999961853028,59.20000076293945,42.09999847412109,71.0,9.199999809265137,2.859999895095825,31.350000381469727,26.420000076293945,61.20000076293945,15.520000457763672,2.5299999713897705,18.0
