Date,3988.HK,0393.HK,0005.HK,0900.HK,0939.HK,1398.HK,0536.HK,1288.HK,0998.HK,2388.HK,1187.HK,3618.HK,0945.HK,2638.HK,3866.HK,1277.HK,2356.HK,1963.HK,2888.HK,1837.HK,0440.HK,2885.HK,6805.HK,0002.HK,0995.HK
2025-08-29,4.037753582000732,1.2085686922073364,95.4089126586914,6.606249809265137,7.109113693237305,5.472170829772949,0.9400681257247924,5.005572319030762,6.584500312805176,33.19270324707031,,5.430128574371338,235.68453979492188,5.708533763885498,4.035482406616211,1.079537034034729,9.51943588256836,6.978390216827393,142.65028381347656,0.8574657440185547,32.166648864746094,0.5853750705718994,2.32480525970459,62.44313430786133,11.21030330657959
2025-09-30,4.037753582000732,1.2085686922073364,104.63894653320312,6.829560279846191,7.080715179443359,5.443719387054443,0.9642857313156128,5.005572319030762,6.329067230224609,34.69338607788086,,5.665811538696289,239.0628204345703,5.632419586181641,4.159504413604736,1.2297334671020508,9.20351219177246,6.875491619110107,149.1253204345703,0.9051027297973632,31.93789291381836,0.6092614531517029,2.3499999046325684,61.704551696777344,10.92383861541748
2025-10-31,4.170449733734131,1.2364587783813477,103.39551544189452,7.28120231628418,7.288971424102783,5.709266662597656,0.9642857313156128,5.644378662109375,7.0102219581604,36.25050354003906,,6.024049282073975,250.3899688720703,5.7465901374816895,4.092722892761231,1.3705427646636963,10.330472946166992,7.511590957641602,157.19422912597656,1.0956506729125977,33.78010177612305,0.5776114463806152,2.299999952316284,63.47575759887695,11.764134407043455
2025-11-28,4.4358415603637695,1.273645520210266,105.30017852783205,7.165780067443848,7.733882427215576,6.107587814331055,0.9831932783126832,5.558568954467773,6.977213382720947,35.83088302612305,,5.92034912109375,269.71173095703125,5.946389198303223,3.78743839263916,1.4831900596618652,10.30229949951172,7.7454514503479,169.84547424316406,1.038486361503601,33.98688125610352,0.5855239629745483,2.220000028610229,65.10334014892578,13.196455955505373
2025-12-31,4.339353561401367,1.3015356063842771,117.72810363769533,6.963791370391846,7.447355270385742,6.067436695098877,0.973739504814148,5.657257080078125,6.724204063415527,37.55260467529297,,5.76008415222168,282.0527648925781,6.003474712371826,3.6634163856506334,1.2578953504562378,10.001775741577148,7.536539077758789,187.87599182128903,1.038486361503601,33.38534164428711,0.6646488308906555,2.4600000381469727,67.062744140625,12.356161117553713
2026-01-30,4.543673038482666,1.273645520210266,131.60113525390625,7.165780067443848,7.680388450622559,6.31052303314209,1.0210084915161133,5.335378170013428,7.084255695343018,39.44649887084961,,5.706919193267822,296.5833740234375,6.355500221252441,4.016401767730713,1.6427737474441528,10.461952209472656,7.526974678039551,197.53875732421875,1.0003767013549805,35.5283203125,0.7250714302062988,2.5299999713897705,71.45950317382812,13.282395362854004
2026-02-27,4.514484405517578,1.2829421758651731,141.90956115722656,7.502427577972412,7.758066177368164,6.271629333496094,1.0304622650146484,5.17931604385376,7.016138076782227,42.94732666015625,,5.765652656555176,282.7322998046875,6.669470310211182,4.130883693695068,1.9337793588638303,12.312045097351074,7.326128005981445,197.73797607421875,1.0194315910339355,39.98345947265625,0.7682304382324219,2.5199999809265137,71.70108795166016,13.225103378295898
2026-03-31,4.835557460784912,1.29223895072937,124.4939956665039,7.714035034179687,8.146455764770508,6.670291423797607,1.0399160385131836,5.432917594909668,7.687585353851318,40.93865585327149,,6.646652221679688,264.9867553710937,6.146187782287598,4.149963855743408,1.9901028871536253,11.410476684570312,7.5652313232421875,159.8605194091797,1.4195821285247805,37.85927581787109,0.7682304382324219,2.7699999809265137,72.29157257080078,14.179984092712402
2026-04-30,4.923123359680176,1.3015356063842771,138.7445068359375,8.127629280090332,8.525134086608887,6.835590362548828,1.0777311325073242,5.930365562438965,7.979518413543701,42.7751579284668,,6.803274154663086,299.0821228027344,6.233658313751221,4.9131760597229,2.1872358322143555,11.786130905151367,7.92866849899292,190.6336669921875,1.6196575164794922,38.7427864074707,0.8113894462585449,3.849999904632568,73.86526489257812,15.077571868896484
2026-05-29,5.069065570831299,1.290298581123352,144.39511108398438,8.271907806396484,8.243552207946777,6.639999866485596,1.1250001192092896,5.769999980926514,7.289999961853027,46.1448974609375,28.07229804992676,6.225730419158936,296.7730712890625,6.292190074920654,4.283525943756104,1.940740704536438,12.621959686279297,7.708693981170654,206.41989135742188,1.4500000476837158,39.88946533203125,0.8200212717056274,3.380000114440918,75.24224853515625,15.47862148284912
2026-06-30,4.855016708374023,1.2708954811096191,147.18148803710938,8.156484603881836,7.8357439041137695,6.429999828338623,1.090000033378601,5.340000152587891,6.650000095367432,41.948612213134766,28.85480117797852,5.78000020980835,316.94403076171875,6.028796195983887,4.21999979019165,1.4943703413009644,11.293771743774414,6.991383075714111,211.41554260253903,1.5299999713897705,36.740684509277344,0.7692631483078003,3.25,72.60762786865234,14.630000114440918
2026-07-31,5.510000228881836,1.3000000715255735,167.38287353515625,8.800000190734863,9.210000038146973,7.510000228881836,1.149999976158142,6.309999942779541,7.730000019073486,51.66865539550781,33.412879943847656,6.559999942779541,348.4986267089844,6.301945686340332,4.869999885559082,1.6399259567260742,14.710211753845217,8.5600004196167,237.3928680419922,1.5700000524520874,48.56549835205078,0.8150526285171509,2.900000095367432,77.46797943115234,15.65999984741211
2026-08-31,5.900000095367432,1.2999999523162842,161.0,9.100000381469728,9.5,7.570000171661377,1.1699999570846558,6.34499979019165,8.354999542236328,52.16356658935547,32.12174987792969,6.539999961853027,334.3999938964844,6.304999828338623,5.110000133514404,2.163925886154175,14.046446800231934,8.329999923706055,230.8000030517578,1.5499999523162842,44.27973175048828,0.8425263166427612,2.994999885559082,78.06311798095703,15.770000457763672
