Date,BNCL.XC,ATC.L,0NVC.IL,0RVE.IL,0QVV.IL,DANSKC.XC,0RDO.IL,CABKE.XC,0Q99.IL,0ILK.IL,0K93.IL,0RLA.IL,0RJN.IL,0EPW.IL,0MFW.IL,PLANZ.XC,0HBC.IL,NLB.IL,BAMIM.XC,0RLS.IL,HOTD.XC,UCGM.XC,BBY.L,NLBL.XC,0RC2.IL
2025-04-30,,,209.3614501953125,91.81721496582033,47.98519515991211,204.62368774414065,12.2654390335083,6.396754264831543,49.9296760559082,6.3784685134887695,10.777957916259766,8.464372634887695,0.5164071917533875,163.45864868164062,51.01585388183594,348.1412658691406,4.187728404998779,23.30486488342285,8.381058692932129,48.81378555297852,163.40667724609375,49.237937927246094,457.4371643066406,23.20590591430664,16.080581665039062
2025-05-30,,,227.5370941162109,105.55743408203124,51.20719909667969,231.64859008789065,13.60748291015625,7.178283214569092,51.905067443847656,7.071346759796143,11.608341217041016,9.27837371826172,0.633110523223877,159.8131103515625,57.459957122802734,375.523193359375,4.591475963592529,25.27681350708008,9.093311309814451,53.8930892944336,162.42141723632812,54.149810791015625,499.7103576660156,25.356258392333984,17.385400772094727
2025-06-30,,,234.0967254638672,102.9676513671875,52.46836471557617,235.29444885253903,13.696329116821287,6.96436071395874,53.96879577636719,6.906918525695801,11.903307914733888,9.211339950561523,0.6357300281524658,165.13365173339844,54.965423583984375,387.2582702636719,4.568113327026367,28.107261657714844,9.093311309814451,54.0218620300293,165.3279571533203,53.796913146972656,521.9063720703125,28.15143775939941,17.31607437133789
2025-07-31,,,238.51535034179688,107.42782592773438,55.06489181518555,238.94029235839844,14.444506645202637,7.797232151031494,56.20377349853516,7.828855514526367,12.702570915222168,10.367091178894045,0.6919713616371155,189.86427307128903,60.8833236694336,389.2141418457031,4.966447830200195,30.44953346252441,10.311264038085938,61.12812042236328,188.5310211181641,61.52238082885742,542.902587890625,30.49348831176757,18.03965950012207
2025-08-29,,,238.56089782714844,106.51660919189452,55.7398796081543,239.71505737304688,16.071792602539062,8.081510543823242,56.60371780395508,8.068367958068848,12.835780143737791,10.822457313537598,0.6979524493217468,213.4125823974609,62.6350212097168,388.2362060546875,5.019247531890869,30.074769973754883,10.814703941345217,62.74968719482422,218.5324249267578,62.814727783203125,593.3936157226562,30.16560173034668,19.13694190979004
2025-09-30,,,247.53485107421875,108.48291778564452,56.52708435058594,250.5159149169922,15.903451919555664,8.515061378479004,55.26272964477539,8.529336929321289,12.978507041931152,11.79560089111328,0.7253496646881104,223.8565826416016,63.01376724243164,386.2803649902344,5.2379231452941895,32.51073455810547,11.69456672668457,61.40950775146485,235.7746124267578,60.73553085327149,646.8839721679688,32.83553695678711,19.172643661499023
2025-10-31,,,262.1573486328125,106.22885131835938,56.85904312133789,262.9118347167969,16.296245574951172,8.583515167236328,54.06290435791016,8.718476295471191,13.05462646484375,11.53671169281006,0.7397235035896301,244.7446136474609,64.1500015258789,389.2141418457031,5.1954026222229,32.60442352294922,11.461322784423828,60.9468879699707,256.5637512207031,60.13943099975586,671.9212646484375,32.6013298034668,19.96525382995605
2025-11-28,,,269.7191467285156,111.26453399658205,59.18272399902344,269.9300842285156,17.856300354003906,9.147472381591797,55.35683822631836,9.31175422668457,13.91097927093506,11.972490310668944,0.7917202115058899,299.0337829589844,68.26885223388672,393.1258239746094,5.384261131286621,33.4476432800293,11.978816986083984,62.46699142456055,294.8906555175781,62.60068130493164,703.91748046875,33.35078811645508,20.08111000061035
2025-12-31,,128.5,287.3025817871094,122.15119171142578,62.43587493896485,288.02264404296875,18.929418563842773,10.096601486206056,57.95299530029297,10.100319862365724,14.634121894836426,12.567754745483398,0.8618531227111816,329.2820129394531,69.12103271484375,399.9713134765625,5.698878765106201,35.0437126159668,12.484626770019531,68.8844985961914,316.960693359375,67.82269287109375,710.9166870117188,35.47372055053711,20.69757080078125
2026-01-30,,145.0,294.591064453125,133.56539916992188,63.10926818847656,293.44586181640625,19.20978355407715,10.757601737976074,57.63908386230469,10.763509750366213,14.615092277526855,12.066100120544434,0.886549174785614,351.84503173828125,73.2872314453125,424.41943359375,5.716760635375977,35.626155853271484,12.045938491821287,71.81263732910156,346.3216552734375,71.56106567382812,713.9163208007812,35.61930465698242,21.43538284301757
2026-02-27,,147.5,299.5107727050781,129.44093322753906,65.30965423583984,305.0670166015625,17.774124145507812,10.205557823181152,61.454322814941406,10.189874649047852,15.062298774719238,12.411737442016602,0.8615637421607971,397.956298828125,71.44084930419922,426.3752746582031,5.688246726989746,42.80963134765625,12.033952713012695,71.91999816894531,397.6541137695313,70.62403106689453,759.4110107421875,42.70434188842773,22.411041259765625
2026-03-31,,152.5,308.28045654296875,124.74097442626952,63.32740783691406,309.6686096191406,16.82668685913086,9.866582870483398,60.82649612426758,9.863605499267578,13.777769088745115,11.398828506469728,0.802331805229187,377.1668090820313,66.61184692382812,441.0441589355469,4.988451957702637,41.15937423706055,11.151782035827637,59.46076583862305,368.687255859375,59.36986923217773,755.9114379882812,40.95734786987305,19.476783752441406
2026-04-30,,160.0,319.7599792480469,145.8000030517578,70.49762725830078,320.5599975585937,18.512500762939453,10.842499732971191,64.30367279052734,10.887499809265137,14.215460777282717,12.300000190734863,0.8762269616127014,457.1000061035156,72.90848541259766,444.0,5.544228076934815,43.44061279296875,12.3125,65.59500122070312,455.0,65.57499694824219,815.9043579101562,43.33520126342773,21.891660690307617
2026-05-29,,157.5,333.04998779296875,152.10000610351562,71.22991943359375,333.8500061035156,19.55500030517578,11.612500190734863,64.83491516113281,11.642499923706056,15.404999732971191,13.399999618530272,0.939799964427948,484.7999877929688,77.07469177246094,441.0,5.802000045776367,42.71255874633789,13.352499961853027,73.55000305175781,466.2999877929688,74.13999938964844,796.5,42.65581512451172,24.381776809692383
2026-06-30,10.350000381469728,172.5,347.45001220703125,174.14999389648438,74.91845703125,328.29998779296875,21.575000762939453,12.237500190734863,69.94999694824219,12.265000343322754,16.979999542236328,15.03499984741211,1.030750036239624,508.25,82.25,433.0,5.965000152587891,43.45000076293945,15.130000114440918,77.42500305175781,501.0,77.68499755859375,867.5,43.45000076293945,28.665000915527344
2026-07-31,10.460000038146973,182.5,372.7999877929688,174.35000610351562,79.48988342285156,365.4500122070313,23.0049991607666,12.592499732971191,72.1500015258789,12.662500381469728,19.0049991607666,15.885000228881836,1.069499969482422,446.0,88.4000015258789,433.0,6.581500053405762,44.900001525878906,15.782500267028809,81.7699966430664,429.0,81.55000305175781,862.5,44.79999923706055,26.18000030517578
2026-08-28,10.899999618530272,182.5,371.2999877929688,179.0500030517578,77.5999984741211,370.5499877929688,24.030000686645508,13.267499923706056,74.82499694824219,13.100000381469728,20.64999961853028,15.952500343322754,1.11899995803833,426.6000061035156,94.5500030517578,431.0,6.783999919891357,45.150001525878906,15.977499961853027,83.51000213623047,422.6000061035156,84.41000366210938,884.5,45.0,27.709999084472656
